cd_municipio_7,regional_saude,nm_cidade,uf_municipio,nm_regiao,cidades_habitantes,id_singular,reg_ans
3154150,Manhumirim,Reduto,MG,Sudeste,8246,045,344451
3154200,São João Del Rei,Resende Costa,MG,Sudeste,11544,045,344451
3154309,Governador Valadares,Resplendor,MG,Sudeste,17629,045,344451
3154408,Barbacena,Ressaquinha,MG,Sudeste,4640,045,344451
3154457,Unaí,Riachinho,MG,Sudeste,6830,045,344451
3154507,Montes Claros,Riacho dos Machados,MG,Sudeste,8858,045,344451
3154606,Belo Horizonte,Ribeirão das Neves,MG,Sudeste,346971,009,344451
3154705,Varginha,Ribeirão Vermelho,MG,Sudeste,4217,045,344451
3154804,Belo Horizonte,Rio Acima,MG,Sudeste,10698,009,344451
3154903,Ponte Nova,Rio Casca,MG,Sudeste,12851,045,344451
3155009,Ponte Nova,Rio Doce,MG,Sudeste,2545,045,344451
3155108,Pedra Azul,Rio do Prado,MG,Sudeste,4649,045,344451
3155207,Barbacena,Rio Espera,MG,Sudeste,5447,045,344451
3155306,Belo Horizonte,Rio Manso,MG,Sudeste,5746,009,344451
3155405,Juiz de Fora,Rio Novo,MG,Sudeste,8683,042,327441
3155504,Patos de Minas,Rio Paranaíba,MG,Sudeste,15297,045,344451
3155603,Montes Claros,Rio Pardo de Minas,MG,Sudeste,29103,045,344451
3155702,Itabira,Rio Piracicaba,MG,Sudeste,15036,045,344451
3155801,Ubá,Rio Pomba,MG,Sudeste,17885,042,327441
3155900,Juiz de Fora,Rio Preto,MG,Sudeste,5235,045,344451
3156007,Diamantina,Rio Vermelho,MG,Sudeste,12770,045,344451
3156106,São João Del Rei,Ritápolis,MG,Sudeste,5122,045,344451
3156205,Juiz de Fora,Rochedo de Minas,MG,Sudeste,2374,045,344451
3156304,Ubá,Rodeiro,MG,Sudeste,9168,045,344451
3156403,Uberlândia,Romaria,MG,Sudeste,3430,045,344451
3156452,Ubá,Rosário da Limeira,MG,Sudeste,4926,045,344451
3156502,Montes Claros,Rubelita,MG,Sudeste,5460,045,344451
3156601,Pedra Azul,Rubim,MG,Sudeste,10602,045,344451
3156700,Belo Horizonte,Sabará,MG,Sudeste,134576,009,344451
3156809,Diamantina,Sabinópolis,MG,Sudeste,14309,009,344451
3156908,Uberaba,Sacramento,MG,Sudeste,28076,015,370568
3157005,Montes Claros,Salinas,MG,Sudeste,41736,045,344451
3157104,Pedra Azul,Salto da Divisa,MG,Sudeste,6126,045,344451
3157203,Itabira,Santa Bárbara,MG,Sudeste,31916,009,344451
3157252,Coronel Fabriciano,Santa Bárbara do Leste,MG,Sudeste,8785,045,344451
3157278,Juiz de Fora,Santa Bárbara do Monte Verde,MG,Sudeste,3218,045,344451
3157302,Barbacena,Santa Bárbara do Tugúrio,MG,Sudeste,4245,045,344451
3157336,São João Del Rei,Santa Cruz de Minas,MG,Sudeste,8339,045,344451
3157377,Montes Claros,Santa Cruz de Salinas,MG,Sudeste,3919,045,344451
3157401,Ponte Nova,Santa Cruz do Escalvado,MG,Sudeste,4728,045,344451
3157500,Governador Valadares,Santa Efigênia de Minas,MG,Sudeste,4038,045,344451
3157609,Pirapora,Santa Fé de Minas,MG,Sudeste,3528,045,344451
3157658,Teófilo Otoni,Santa Helena de Minas,MG,Sudeste,6056,045,344451
3157708,Uberaba,Santa Juliana,MG,Sudeste,16820,015,370568
3157807,Belo Horizonte,Santa Luzia,MG,Sudeste,230382,009,344451
3157906,Manhumirim,Santa Margarida,MG,Sudeste,16989,045,344451
3158003,Itabira,Santa Maria de Itabira,MG,Sudeste,10718,045,344451
3158102,Pedra Azul,Santa Maria do Salto,MG,Sudeste,4777,045,344451
3158201,Governador Valadares,Santa Maria do Suaçuí,MG,Sudeste,12817,009,344451
3158300,Varginha,Santana da Vargem,MG,Sudeste,6756,045,344451
3158409,Leopoldina,Santana de Cataguases,MG,Sudeste,3548,045,344451
3158508,Sete Lagoas,Santana de Pirapama,MG,Sudeste,7030,045,344451
3158607,Juiz de Fora,Santana do Deserto,MG,Sudeste,3815,045,344451
3158706,Barbacena,Santana do Garambéu,MG,Sudeste,2171,045,344451
3158805,Divinópolis,Santana do Jacaré,MG,Sudeste,4246,045,344451
3158904,Manhumirim,Santana do Manhuaçu,MG,Sudeste,9264,045,344451
3158953,Coronel Fabriciano,Santana do Paraíso,MG,Sudeste,49025,045,344451
3159001,Belo Horizonte,Santana do Riacho,MG,Sudeste,5654,045,344451
3159100,Barbacena,Santana dos Montes,MG,Sudeste,3490,045,344451
3159209,Pouso Alegre,Santa Rita de Caldas,MG,Sudeste,8561,182,409791
3159308,Juiz de Fora,Santa Rita de Jacutinga,MG,Sudeste,4826,045,344451
3159357,Coronel Fabriciano,Santa Rita de Minas,MG,Sudeste,6969,045,344451
3159407,Barbacena,Santa Rita de Ibitipoca,MG,Sudeste,3331,045,344451
3159506,Governador Valadares,Santa Rita do Itueto,MG,Sudeste,5984,045,344451
3159605,Pouso Alegre,Santa Rita do Sapucaí,MG,Sudeste,42517,041,419028
3159704,Patos de Minas,Santa Rosa da Serra,MG,Sudeste,3487,045,344451
3159803,Ituiutaba,Santa Vitória,MG,Sudeste,21914,045,344451
3159902,Divinópolis,Santo Antônio do Amparo,MG,Sudeste,17657,045,344451
3160009,Leopoldina,Santo Antônio do Aventureiro,MG,Sudeste,3896,045,344451
3160108,Ponte Nova,Santo Antônio do Grama,MG,Sudeste,4352,045,344451
3160207,Diamantina,Santo Antônio do Itambé,MG,Sudeste,3969,045,344451
3160306,Pedra Azul,Santo Antônio do Jacinto,MG,Sudeste,10324,045,344451
3160405,Divinópolis,Santo Antônio do Monte,MG,Sudeste,28456,045,344451
3160454,Montes Claros,Santo Antônio do Retiro,MG,Sudeste,6729,045,344451
3160504,Itabira,Santo Antônio do Rio Abaixo,MG,Sudeste,1856,045,344451
3160603,Sete Lagoas,Santo Hipólito,MG,Sudeste,2692,045,344451
3160702,Juiz de Fora,Santos Dumont,MG,Sudeste,43218,042,327441
3160801,Varginha,São Bento Abade,MG,Sudeste,4846,182,409791
3160900,Barbacena,São Brás do Suaçuí,MG,Sudeste,4161,045,344451
3160959,Coronel Fabriciano,São Domingos das Dores,MG,Sudeste,5793,045,344451
3161007,Itabira,São Domingos do Prata,MG,Sudeste,17783,045,344451
3161056,Governador Valadares,São Félix de Minas,MG,Sudeste,3244,045,344451
3161106,Januária,São Francisco,MG,Sudeste,54223,045,344451
3161205,Divinópolis,São Francisco de Paula,MG,Sudeste,6281,045,344451
3161304,Uberaba,São Francisco de Sales,MG,Sudeste,5858,045,344451
3161403,Ubá,São Francisco do Glória,MG,Sudeste,4848,045,344451
3161502,Ubá,São Geraldo,MG,Sudeste,10524,045,344451
3161601,Governador Valadares,São Geraldo da Piedade,MG,Sudeste,3200,045,344451
3161650,Governador Valadares,São Geraldo do Baixio,MG,Sudeste,3158,045,344451
3161700,Patos de Minas,São Gonçalo do Abaeté,MG,Sudeste,7515,045,344451
3161809,Divinópolis,São Gonçalo do Pará,MG,Sudeste,12275,045,344451
3161908,Itabira,São Gonçalo do Rio Abaixo,MG,Sudeste,12475,045,344451
3162005,Pouso Alegre,São Gonçalo do Sapucaí,MG,Sudeste,24497,045,344451
3162104,Patos de Minas,São Gotardo,MG,Sudeste,43851,045,344451
3162203,Passos,São João Batista do Glória,MG,Sudeste,7959,045,344451
3162252,Montes Claros,São João da Lagoa,MG,Sudeste,4962,045,344451
3162302,Pouso Alegre,São João da Mata,MG,Sudeste,3012,045,344451
3162401,Januária,São João da Ponte,MG,Sudeste,24197,045,344451
3162450,Januária,São João das Missões,MG,Sudeste,13547,045,344451
3162500,São João Del Rei,São João del Rei,MG,Sudeste,94468,182,409791
3162559,Manhumirim,São João do Manhuaçu,MG,Sudeste,11676,045,344451
3162575,Governador Valadares,São João do Manteninha,MG,Sudeste,5479,045,344451
3162609,Coronel Fabriciano,São João do Oriente,MG,Sudeste,7099,045,344451
3162658,Montes Claros,São João do Pacuí,MG,Sudeste,4050,045,344451
3162708,Montes Claros,São João do Paraíso,MG,Sudeste,24706,045,344451
3162807,Governador Valadares,São João Evangelista,MG,Sudeste,15613,045,344451
3162906,Juiz de Fora,São João Nepomuceno,MG,Sudeste,26529,042,327441
3162922,Belo Horizonte,São Joaquim de Bicas,MG,Sudeste,37017,009,344451
3162948,Passos,São José da Barra,MG,Sudeste,8145,045,344451
3162955,Belo Horizonte,São José da Lapa,MG,Sudeste,28087,009,344451
3163003,Governador Valadares,São José da Safira,MG,Sudeste,3849,045,344451
3163102,Divinópolis,São José da Varginha,MG,Sudeste,4698,045,344451
3163201,Pouso Alegre,São José do Alegre,MG,Sudeste,4252,041,419028
3163300,Teófilo Otoni,São José do Divino,MG,Sudeste,3482,045,344451
3163409,Ponte Nova,São José do Goiabal,MG,Sudeste,5482,045,344451
3163508,Governador Valadares,São José do Jacuri,MG,Sudeste,6282,045,344451
3163607,Manhumirim,São José do Mantimento,MG,Sudeste,2844,045,344451
3163706,Varginha,São Lourenço,MG,Sudeste,46868,139,344451
3163805,Ponte Nova,São Miguel do Anta,MG,Sudeste,6410,045,344451
3163904,Alfenas,São Pedro da União,MG,Sudeste,4973,045,344451
3164001,Ponte Nova,São Pedro dos Ferros,MG,Sudeste,7132,045,344451
3164100,Governador Valadares,São Pedro do Suaçuí,MG,Sudeste,5143,045,344451
3164209,Januária,São Romão,MG,Sudeste,10562,045,344451
3164308,Passos,São Roque de Minas,MG,Sudeste,7370,045,344451
3164407,Pouso Alegre,São Sebastião da Bela Vista,MG,Sudeste,6778,045,344451
3164431,Ubá,São Sebastião da Vargem Alegre,MG,Sudeste,3239,045,344451
3164472,Coronel Fabriciano,São Sebastião do Anta,MG,Sudeste,6415,045,344451
3164506,Governador Valadares,São Sebastião do Maranhão,MG,Sudeste,10218,045,344451
3164605,Divinópolis,São Sebastião do Oeste,MG,Sudeste,9527,045,344451
3164704,Passos,São Sebastião do Paraíso,MG,Sudeste,75179,160,419729
3164803,Itabira,São Sebastião do Rio Preto,MG,Sudeste,1229,045,344451
3164902,Varginha,São Sebastião do Rio Verde,MG,Sudeste,2385,045,344451
3165008,São João Del Rei,São Tiago,MG,Sudeste,11559,045,344451
3165107,Passos,São Tomás de Aquino,MG,Sudeste,6837,045,344451
3165206,Varginha,São Tomé das Letras,MG,Sudeste,7107,182,409791
3165305,São João Del Rei,São Vicente de Minas,MG,Sudeste,6928,045,344451
3165404,Pouso Alegre,Sapucaí-Mirim,MG,Sudeste,6469,045,344451
3165503,Governador Valadares,Sardoá,MG,Sudeste,5140,045,344451
3165537,Belo Horizonte,Sarzedo,MG,Sudeste,39974,009,344451
3165552,Teófilo Otoni,Setubinha,MG,Sudeste,9985,045,344451
3165560,Ponte Nova,Sem-Peixe,MG,Sudeste,2420,045,344451
3165578,Pouso Alegre,Senador Amaral,MG,Sudeste,6517,045,344451
3165602,Juiz de Fora,Senador Cortes,MG,Sudeste,2335,045,344451
3165701,Ubá,Senador Firmino,MG,Sudeste,7977,045,344451
3165800,Pouso Alegre,Senador José Bento,MG,Sudeste,2149,045,344451
3165909,Diamantina,Senador Modestino Gonçalves,MG,Sudeste,4006,045,344451
3166006,Barbacena,Senhora de Oliveira,MG,Sudeste,5577,045,344451
3166105,Itabira,Senhora do Porto,MG,Sudeste,3066,045,344451
3166204,Barbacena,Senhora dos Remédios,MG,Sudeste,10657,045,344451
3166303,Manhumirim,Sericita,MG,Sudeste,7552,045,344451
3166402,Varginha,Seritinga,MG,Sudeste,1866,045,344451
3166501,Diamantina,Serra Azul de Minas,MG,Sudeste,3808,045,344451
3166600,Divinópolis,Serra da Saudade,MG,Sudeste,856,045,344451
3166709,Teófilo Otoni,Serra dos Aimorés,MG,Sudeste,6859,045,344451
3166808,Patos de Minas,Serra do Salitre,MG,Sudeste,12286,045,344451
3166907,Alfenas,Serrania,MG,Sudeste,7811,045,344451
3166956,Montes Claros,Serranópolis de Minas,MG,Sudeste,4497,045,344451
3167004,Varginha,Serranos,MG,Sudeste,2036,045,344451
3167103,Diamantina,Serro,MG,Sudeste,22624,009,344451
3167202,Sete Lagoas,Sete Lagoas,MG,Sudeste,238909,045,344451
3167301,Ubá,Silveirânia,MG,Sudeste,2399,045,344451
3167400,Pouso Alegre,Silvianópolis,MG,Sudeste,6348,045,344451
3167509,Juiz de Fora,Simão Pereira,MG,Sudeste,3084,042,327441
3167608,Manhumirim,Simonésia,MG,Sudeste,20431,045,344451
3167707,Governador Valadares,Sobrália,MG,Sudeste,5140,045,344451
3167806,Varginha,Soledade de Minas,MG,Sudeste,5733,014,305421
3167905,Ubá,Tabuleiro,MG,Sudeste,4097,045,344451
3168002,Montes Claros,Taiobeiras,MG,Sudeste,34537,045,344451
3168051,Manhumirim,Taparuba,MG,Sudeste,3508,045,344451
3168101,Uberaba,Tapira,MG,Sudeste,4215,045,344451
3168200,Divinópolis,Tapiraí,MG,Sudeste,1698,045,344451
3168309,Belo Horizonte,Taquaraçu de Minas,MG,Sudeste,4394,009,344451
3168408,Governador Valadares,Tarumirim,MG,Sudeste,15104,045,344451
3168507,Ponte Nova,Teixeiras,MG,Sudeste,12691,045,344451
3168606,Teófilo Otoni,Teófilo Otoni,MG,Sudeste,142851,045,344451
3168705,Coronel Fabriciano,Timóteo,MG,Sudeste,84172,045,344451
3168804,São João Del Rei,Tiradentes,MG,Sudeste,8056,045,344451
3168903,Patos de Minas,Tiros,MG,Sudeste,8231,045,344451
3169000,Ubá,Tocantins,MG,Sudeste,16603,045,344451
3169059,Pouso Alegre,Tocos do Moji,MG,Sudeste,3894,041,419028
3169109,Pouso Alegre,Toledo,MG,Sudeste,7625,045,344451
3169208,Manhumirim,Tombos,MG,Sudeste,8653,045,344451
3169307,Varginha,Três Corações,MG,Sudeste,78291,182,409791
3169356,Sete Lagoas,Três Marias,MG,Sudeste,29985,045,344451
3169406,Varginha,Três Pontas,MG,Sudeste,57209,182,409791
3169505,Governador Valadares,Tumiritinga,MG,Sudeste,5955,045,344451
3169604,Uberlândia,Tupaciguara,MG,Sudeste,26583,045,344451
3169703,Diamantina,Turmalina,MG,Sudeste,20769,045,344451
3169802,Pouso Alegre,Turvolândia,MG,Sudeste,5097,045,344451
3169901,Ubá,Ubá,MG,Sudeste,107423,127,401919
3170008,Januária,Ubaí,MG,Sudeste,11985,045,344451
3170057,Coronel Fabriciano,Ubaporanga,MG,Sudeste,13485,045,344451
3170107,Uberaba,Uberaba,MG,Sudeste,356781,015,370568
3170206,Uberlândia,Uberlândia,MG,Sudeste,761835,045,344451
3170305,Teófilo Otoni,Umburatiba,MG,Sudeste,2742,045,344451
3170404,Unaí,Unaí,MG,Sudeste,91320,045,344451
3170438,Uberaba,União de Minas,MG,Sudeste,3818,045,344451
3170479,Unaí,Uruana de Minas,MG,Sudeste,3365,045,344451
3170503,Ponte Nova,Urucânia,MG,Sudeste,10899,045,344451
3170529,Januária,Urucuia,MG,Sudeste,18515,045,344451
3170578,Coronel Fabriciano,Vargem Alegre,MG,Sudeste,5800,045,344451
3170602,Passos,Vargem Bonita,MG,Sudeste,2207,045,344451
3170651,Montes Claros,Vargem Grande do Rio Pardo,MG,Sudeste,4724,045,344451
3170701,Varginha,Varginha,MG,Sudeste,143676,182,409791
3170750,Patos de Minas,Varjão de Minas,MG,Sudeste,7305,045,344451
3170800,Pirapora,Várzea da Palma,MG,Sudeste,34555,045,344451
3170909,Januária,Varzelândia,MG,Sudeste,19210,045,344451
3171006,Patos de Minas,Vazante,MG,Sudeste,20459,045,344451
3171030,Montes Claros,Verdelândia,MG,Sudeste,7737,045,344451
3171071,Diamantina,Veredinha,MG,Sudeste,5240,045,344451
3171105,Uberaba,Veríssimo,MG,Sudeste,3478,045,344451
3171154,Coronel Fabriciano,Vermelho Novo,MG,Sudeste,5048,045,344451
3171204,Belo Horizonte,Vespasiano,MG,Sudeste,138583,045,344451
3171303,Ponte Nova,Viçosa,MG,Sudeste,79517,045,344451
3171402,Ubá,Vieiras,MG,Sudeste,3781,045,344451
3171501,Governador Valadares,Mathias Lobato,MG,Sudeste,3053,045,344451
3171600,Diamantina,Virgem da Lapa,MG,Sudeste,11774,045,344451
3171709,Varginha,Virgínia,MG,Sudeste,9164,045,344451
3171808,Itabira,Virginópolis,MG,Sudeste,10511,045,344451
3171907,Governador Valadares,Virgolândia,MG,Sudeste,4471,045,344451
3172004,Ubá,Visconde do Rio Branco,MG,Sudeste,40711,045,344451
3172103,Leopoldina,Volta Grande,MG,Sudeste,4441,127,401919
3172202,Pouso Alegre,Wenceslau Braz,MG,Sudeste,2377,045,344451
3200102,SR Vitória,Afonso Cláudio,ES,Sudeste,32456,156,370711
3200136,SR Colatina,Águia Branca,ES,Sudeste,10143,156,370711
3200169,SR Colatina,Água Doce do Norte,ES,Sudeste,12585,156,370711
3200201,SR Cachoeiro do Itapemirim,Alegre,ES,Sudeste,30702,156,370711
3200300,SR Vitória,Alfredo Chaves,ES,Sudeste,14376,156,370711
3200359,SR Colatina,Alto Rio Novo,ES,Sudeste,7760,156,370711
3200409,SR Vitória,Anchieta,ES,Sudeste,33017,156,370711
3200508,SR Cachoeiro do Itapemirim,Apiacá,ES,Sudeste,7462,156,370711
3200607,SR Colatina,Aracruz,ES,Sudeste,103363,156,370711
3200706,SR Cachoeiro do Itapemirim,Atílio Vivácqua,ES,Sudeste,11046,156,370711
3200805,SR Colatina,Baixo Guandu,ES,Sudeste,32829,156,370711
3200904,SR Colatina,Barra de São Francisco,ES,Sudeste,45415,156,370711
3201001,SR São Mateus,Boa Esperança,ES,Sudeste,14054,156,370711
3201100,SR Cachoeiro do Itapemirim,Bom Jesus do Norte,ES,Sudeste,10820,156,370711
3201159,SR Vitória,Brejetuba,ES,Sudeste,13718,156,370711
3201209,SR Cachoeiro do Itapemirim,Cachoeiro de Itapemirim,ES,Sudeste,198342,156,370711
3201308,SR Vitória,Cariacica,ES,Sudeste,376200,156,370711
3201407,SR Cachoeiro do Itapemirim,Castelo,ES,Sudeste,39575,156,370711
3201506,SR Colatina,Colatina,ES,Sudeste,129301,156,370711
3201605,SR São Mateus,Conceição da Barra,ES,Sudeste,28923,156,370711
3201704,SR Vitória,Conceição do Castelo,ES,Sudeste,12472,156,370711
3201803,SR Cachoeiro do Itapemirim,Divino de São Lourenço,ES,Sudeste,5397,156,370711
3201902,SR Vitória,Domingos Martins,ES,Sudeste,38236,156,370711
3202009,SR Cachoeiro do Itapemirim,Dores do Rio Preto,ES,Sudeste,6902,156,370711
3202108,SR Colatina,Ecoporanga,ES,Sudeste,22611,156,370711
3202207,SR Vitória,Fundão,ES,Sudeste,18898,156,370711
3202256,SR Colatina,Governador Lindenberg,ES,Sudeste,11484,156,370711
3202306,SR Cachoeiro do Itapemirim,Guaçuí,ES,Sudeste,31418,156,370711
3202405,SR Vitória,Guarapari,ES,Sudeste,136311,156,370711
3202454,SR Cachoeiro do Itapemirim,Ibatiba,ES,Sudeste,27543,156,370711
3202504,SR Colatina,Ibiraçu,ES,Sudeste,12304,156,370711
3202553,SR Cachoeiro do Itapemirim,Ibitirama,ES,Sudeste,10015,156,370711
3202603,SR Cachoeiro do Itapemirim,Iconha,ES,Sudeste,12790,156,370711
3202652,SR Cachoeiro do Itapemirim,Irupi,ES,Sudeste,14647,156,370711
3202702,SR Vitória,Itaguaçu,ES,Sudeste,14042,156,370711
3202801,SR Cachoeiro do Itapemirim,Itapemirim,ES,Sudeste,44020,156,370711
3202900,SR Vitória,Itarana,ES,Sudeste,10975,156,370711
3203007,SR Cachoeiro do Itapemirim,Iúna,ES,Sudeste,30556,156,370711
3203056,SR São Mateus,Jaguaré,ES,Sudeste,31551,156,370711
3203106,SR Cachoeiro do Itapemirim,Jerônimo Monteiro,ES,Sudeste,12108,156,370711
3203130,SR Colatina,João Neiva,ES,Sudeste,14295,156,370711
3203163,SR Vitória,Laranja da Terra,ES,Sudeste,11597,156,370711
3203205,SR Colatina,Linhares,ES,Sudeste,183797,156,370711
3203304,SR Colatina,Mantenópolis,ES,Sudeste,13131,156,370711
3203320,SR Cachoeiro do Itapemirim,Marataízes,ES,Sudeste,45953,156,370711
3203346,SR Vitória,Marechal Floriano,ES,Sudeste,18964,156,370711
3203353,SR Colatina,Marilândia,ES,Sudeste,13087,156,370711
3203403,SR Cachoeiro do Itapemirim,Mimoso do Sul,ES,Sudeste,25088,156,370711
3203502,SR São Mateus,Montanha,ES,Sudeste,19830,156,370711
3203601,SR São Mateus,Mucurici,ES,Sudeste,5653,156,370711
3203700,SR Cachoeiro do Itapemirim,Muniz Freire,ES,Sudeste,18809,156,370711
3203809,SR Cachoeiro do Itapemirim,Muqui,ES,Sudeste,14185,156,370711
3203908,SR Colatina,Nova Venécia,ES,Sudeste,52324,156,370711
3204005,SR Colatina,Pancas,ES,Sudeste,19120,156,370711
3204054,SR São Mateus,Pedro Canário,ES,Sudeste,21923,156,370711
3204104,SR São Mateus,Pinheiros,ES,Sudeste,24843,156,370711
3204203,SR Vitória,Piúma,ES,Sudeste,23912,156,370711
3204252,SR São Mateus,Ponto Belo,ES,Sudeste,6671,156,370711
3204302,SR Cachoeiro do Itapemirim,Presidente Kennedy,ES,Sudeste,14852,156,370711
3204351,SR Colatina,Rio Bananal,ES,Sudeste,20350,156,370711
3204401,SR Cachoeiro do Itapemirim,Rio Novo do Sul,ES,Sudeste,11471,156,370711
3204500,SR Vitória,Santa Leopoldina,ES,Sudeste,13813,156,370711
3204559,SR Vitória,Santa Maria de Jetibá,ES,Sudeste,45575,156,370711
3204609,SR Vitória,Santa Teresa,ES,Sudeste,23872,156,370711
3204658,SR Colatina,São Domingos do Norte,ES,Sudeste,9051,156,370711
3204708,SR Colatina,São Gabriel da Palha,ES,Sudeste,34272,156,370711
3204807,SR Cachoeiro do Itapemirim,São José do Calçado,ES,Sudeste,11411,156,370711
3204906,SR São Mateus,São Mateus,ES,Sudeste,134423,156,370711
3204955,SR Colatina,São Roque do Canaã,ES,Sudeste,11256,156,370711
3205002,SR Vitória,Serra,ES,Sudeste,579720,156,370711
3205010,SR Colatina,Sooretama,ES,Sudeste,28668,156,370711
3205036,SR Cachoeiro do Itapemirim,Vargem Alta,ES,Sudeste,20390,156,370711
3205069,SR Vitória,Venda Nova do Imigrante,ES,Sudeste,25395,156,370711
